Retention volume (mL),0.5hr,1.5hr,1hr,2.5hr,5hr,PPS
32.75,-1.229643,-0.0321283,-0.3512068,-0.05625841,0.01901825,0.0359
32.75333,-1.230592,-0.03171702,-0.3525985,-0.05881341,0.0191549,0.03423526
32.75667,-1.229538,-0.03060766,-0.3534942,-0.06126922,0.02059235,0.03406969
32.76,-1.229084,-0.02859421,-0.3537872,-0.06412177,0.02153009,0.03600603
32.76333,-1.22843,-0.02618404,-0.3524781,-0.06587567,0.0218651,0.03674073
32.76667,-1.229879,-0.02317114,-0.3508714,-0.06813312,0.0217042,0.03647599
32.77,-1.229825,-0.02076096,-0.3491655,-0.07288539,0.02234057,0.03531097
32.77333,-1.228374,-0.0195486,-0.3483561,-0.07714173,0.02357966,0.03564895
32.77667,-1.226519,-0.01933569,-0.3485499,-0.08089454,0.02451739,0.0373831
32.78,-1.224466,-0.01832551,-0.348244,-0.08434981,0.0262524,0.0402197
32.78333,-1.223214,-0.01721234,-0.3483387,-0.08570699,0.0281934,0.04305249
32.78667,-1.222763,-0.01490134,-0.3474301,-0.08566036,0.02802868,0.04598828
32.79,-1.223807,-0.01199144,-0.3463231,-0.0859151,0.02616642,0.04772243
32.79333,-1.225355,-0.008978543,-0.3461163,-0.08816873,0.02440335,0.0473585
32.79667,-1.227601,-0.007667,-0.3468099,-0.08962509,0.02374273,0.0474943
32.8,-1.22855,-0.007156544,-0.3491018,-0.09127982,0.02317747,0.04763009
32.80333,-1.229697,-0.007546357,-0.352294,-0.09183209,0.02301657,0.04816644
32.80667,-1.229445,-0.007032086,-0.3545897,-0.09208683,0.02455321,0.04869896
32.81,-1.230592,-0.005121636,-0.35568,-0.09124292,0.02459067,0.04863639
32.81334,-1.232037,-0.002310917,-0.3568733,-0.08839631,0.02422759,0.04717001
32.81667,-1.234786,-0.000999375,-0.3582688,-0.08505379,0.02406669,0.04360555
32.82,-1.236632,-0.000988644,-0.3598588,-0.0819058,0.0231047,0.04023946
32.82333,-1.23908,-0.00127546,-0.3623529,-0.0797611,0.02343971,0.03687718
32.82667,-1.238724,-0.00226418,-0.3656442,-0.07711666,0.0253769,0.03410999
32.83,-1.238575,-0.003950989,-0.3686381,-0.07387331,0.02731789,0.03224689
32.83334,-1.23712,-0.006042157,-0.3706324,-0.07142724,0.02835481,0.03188296
32.83667,-1.236066,-0.00523034,-0.3723255,-0.06848145,0.02879282,0.03161821
32.84,-1.236912,-0.004117161,-0.373019,-0.0678359,0.02782702,0.02965211
32.84333,-1.236862,-0.003705887,-0.374712,-0.06738874,0.02616694,0.02768601
32.84667,-1.235907,-0.003992703,-0.3773053,-0.06984455,0.02580386,0.02742126
32.85,-1.234655,-0.004783059,-0.3796964,-0.07289927,0.02624187,0.02855651
32.85333,-1.233201,-0.0055696,-0.3835905,-0.07635453,0.02758014,0.03089339
32.85667,-1.23175,-0.006859681,-0.3861838,-0.0791079,0.02861706,0.03442808
32.86,-1.230494,-0.006448407,-0.3860762,-0.07986235,0.02815479,0.03846249
32.86333,-1.230642,-0.004637139,-0.3860679,-0.08131871,0.02618954,0.04070019
32.86667,-1.232789,-0.004023686,-0.3847626,-0.08247372,0.02462865,0.0420338
32.87,-1.233536,-0.004413498,-0.3837548,-0.08472735,0.02446393,0.04247096
32.87333,-1.234885,-0.006500851,-0.3851502,-0.08638208,0.02530248,0.04340403
32.87667,-1.235033,-0.009492287,-0.3867402,-0.08813599,0.02604185,0.04463845
32.88,-1.235379,-0.01157964,-0.3874338,-0.08909262,0.0281774,0.04697533
32.88334,-1.234627,-0.01126755,-0.3871279,-0.08874845,0.02951567,0.04951058
32.88667,-1.236171,-0.01055491,-0.3873217,-0.08750019,0.02885123,0.05024528
32.89,-1.238421,-0.01034582,-0.3855129,-0.08575602,0.02698898,0.04898108
32.89333,-1.242265,-0.01073182,-0.383807,-0.08511049,0.02642754,0.04641607
32.89667,-1.244214,-0.01052272,-0.3831005,-0.08536522,0.02666718,0.04525106
32.9,-1.244861,-0.01080954,-0.3841908,-0.0846205,0.02810463,0.04418522
32.90334,-1.24541,-0.01209962,-0.3847852,-0.08397496,0.02874101,0.04272266
32.90667,-1.243955,-0.0125848,-0.3848799,-0.08223079,0.03077737,0.04195819
32.91,-1.243302,-0.01077353,-0.3836699,-0.08008608,0.03201646,0.04009127
32.91333,-1.24345,-0.008763897,-0.3829634,-0.07783838,0.0308523,0.0380298
32.91667,-1.244197,-0.006651268,-0.3823562,-0.07659393,0.03019167,0.03556398
32.92,-1.245344,-0.003440006,-0.3818519,-0.0766503,0.02982859,0.03199951
32.92334,-1.245191,-0.002529007,-0.382145,-0.0771034,0.03126605,0.02923233
32.92667,-1.245438,-0.002117733,-0.3826363,-0.0788573,0.03370296,0.02876922
32.93,-1.244082,-0.002004005,-0.3819299,-0.07981394,0.03514042,0.03010283
32.93333,-1.24333,-0.001794911,-0.3810213,-0.08037004,0.03577679,0.03153944
32.93667,-1.244378,-0.000883911,-0.3799143,-0.08082313,0.03571507,0.0325755
32.94,-1.244824,0.000530628,-0.3788073,-0.08237868,0.03535199,0.03221157
32.94333,-1.246074,0.000640541,-0.3781009,-0.08413259,0.03628973,0.03314464
32.94667,-1.246321,-0.000447361,-0.3776958,-0.0865884,0.03572828,0.03368098
32.95,-1.246068,-0.003038254,-0.3788891,-0.08954012,0.03636465,0.03461405
32.95333,-1.244313,-0.005125606,-0.3807805,-0.09119485,0.03790129,0.03835092
32.95667,-1.242362,-0.005214058,-0.3821721,-0.09225067,0.03964011,0.04138589
32.96,-1.241808,-0.00510033,-0.3829649,-0.09170432,0.03877731,0.04312004
32.96333,-1.242956,-0.005490143,-0.3820601,-0.09086042,0.03801368,0.04245857
32.96667,-1.245102,-0.005879955,-0.3803542,-0.09111515,0.03625061,0.042293
32.97,-1.246349,-0.008165672,-0.3816467,-0.09217097,0.03568917,0.04182608
32.97334,-1.247797,-0.009654118,-0.3839386,-0.09342515,0.0352269,0.04026433
32.97667,-1.247842,-0.01344283,-0.3869324,-0.09507988,0.03566491,0.03989659
32.98,-1.247689,-0.01633126,-0.3887246,-0.09443434,0.03630128,0.04013157
32.98333,-1.247238,-0.01822025,-0.3885179,-0.09409017,0.03524011,0.04066791
32.98667,-1.248183,-0.0197087,-0.388212,-0.09274273,0.0330765,0.0408037
32.99,-1.249632,-0.01939661,-0.3894053,-0.09379855,0.03001261,0.03994005
32.99334,-1.250779,-0.02008778,-0.3902972,-0.09555246,0.02775363,0.03737504
32.99667,-1.251926,-0.01977569,-0.3919902,-0.09800827,0.02758891,0.03510758
33,-1.252372,-0.01986414,-0.3934849,-0.09986136,0.02832828,0.03394638
33.00333,-1.252317,-0.02074986,-0.3941746,-0.1018175,0.02826275,0.03407836
33.00667,-1.251164,-0.02113968,-0.3938687,-0.1030716,0.02990239,0.03491606
33.01,-1.250412,-0.02082758,-0.3928609,-0.1042266,0.03013821,0.03444913
33.01333,-1.252059,-0.02011876,-0.3935545,-0.1044814,0.02987813,0.03278439
33.01667,-1.253206,-0.0182045,-0.3932486,-0.1058347,0.02951505,0.03002102
33.02,-1.254155,-0.01669459,-0.3930419,-0.1088895,0.03034979,0.02755519
33.02333,-1.2538,-0.01718359,-0.3941322,-0.1113453,0.03089079,0.02669154
33.02667,-1.251647,-0.01677231,-0.3938263,-0.1129008,0.03262579,0.02672816
33.03,-1.248995,-0.01506023,-0.3938217,-0.1130564,0.03416244,0.02796258
33.03333,-1.246942,-0.01304678,-0.3927148,-0.1122086,0.03540153,0.02939538
33.03667,-1.246788,-0.009835518,-0.3901048,-0.1102661,0.03473709,0.03033226
33.04,-1.248138,-0.007123981,-0.3878992,-0.1088195,0.03407646,0.02986915
33.04333,-1.248583,-0.004412445,-0.3868914,-0.1080748,0.03301529,0.02810141
33.04667,-1.248731,-0.002803356,-0.3867838,-0.1081273,0.03245004,0.02593695
33.05,-1.248276,-0.00399044,-0.3882785,-0.1066845,0.0331894,0.02497411
33.05333,-1.246624,-0.005578067,-0.3888729,-0.1049403,0.03482522,0.02570882
33.05667,-1.246371,-0.00596788,-0.3894634,-0.1014948,0.03456514,0.02614216
33.06,-1.247221,-0.005655788,-0.3889554,-0.09814849,0.03320261,0.02587741
33.06334,-1.248566,-0.005942604,-0.3870511,-0.09610295,0.03023791,0.02381594
33.06667,-1.250515,-0.005733509,-0.3870428,-0.09495769,0.02747538,0.02025148
33.07,-1.252059,-0.006420868,-0.3878355,-0.09361407,0.02591449,0.0167862
33.07333,-1.253305,-0.007810131,-0.3897307,-0.09366662,0.02405224,0.01391983
33.07667,-1.253953,-0.01019884,-0.3913207,-0.09282272,0.02378834,0.01185455
33.08,-1.2542,-0.01248456,-0.3914154,-0.09197501,0.02432553,0.01219253
33.08334,-1.255149,-0.01377464,-0.3922081,-0.08992948,0.02166218,0.01232451
33.08667,-1.256994,-0.01416446,-0.3915017,-0.08868504,0.01830075,0.01026304
33.09,-1.259641,-0.01345182,-0.3904939,-0.08903895,0.01533987,0.006896944
33.09333,-1.262688,-0.01333809,-0.391588,-0.09009477,0.01367597,0.004232753
33.09667,-1.264438,-0.01292682,-0.3937807,-0.09205086,0.0119129,0.002167469
33.1,-1.264883,-0.01301527,-0.3970721,-0.09400313,0.01245009,0.001101636
33.10333,-1.26383,-0.01350426,-0.3985667,-0.09545949,0.01398673,0.001737158
33.10667,-1.263077,-0.01269245,-0.39836,-0.09481396,0.01502746,0.004371582
33.11,-1.264926,-0.0113809,-0.3979511,-0.09286761,0.01586219,0.006208733
33.11333,-1.265872,-0.00997018,-0.3957455,-0.09302316,0.01620102,0.005444261
33.11667,-1.266019,-0.007159461,-0.3949399,-0.09357926,0.01703957,0.004378428
33.12,-1.265965,-0.006248462,-0.3946302,-0.09513479,0.01817567,0.004014499
33.12333,-1.263813,-0.006035552,-0.3942251,-0.0948898,0.02001367,0.004650021
33.12667,-1.260958,-0.008225902,-0.3959181,-0.09404209,0.02205003,0.006983084
33.13,-1.258108,-0.009912712,-0.396112,-0.0923971,0.02388803,0.01022023
33.13334,-1.254754,-0.00960062,-0.3942039,-0.09095048,0.02302523,0.01295383
33.13667,-1.253799,-0.007789352,-0.3922958,-0.08940849,0.02176188,0.0146918
33.14,-1.25455,-0.006878352,-0.3901894,-0.08856077,0.01999881,0.01392352
33.14333,-1.254797,-0.005967353,-0.3896813,-0.08921605,0.01833873,0.0148604
33.14667,-1.253644,-0.007055255,-0.3904741,-0.09087078,0.01787647,0.0149962
33.15,-1.252991,-0.008742064,-0.3908701,-0.09132769,0.01761257,0.01663117
33.15334,-1.252135,-0.009330241,-0.3927615,-0.09078134,0.01665059,0.01886505
33.15667,-1.251684,-0.009021964,-0.3926539,-0.08923554,0.01498669,0.0221022
33.16,-1.251531,-0.008007968,-0.3906467,-0.08828864,0.01222417,0.02263854
33.16333,-1.251778,-0.006696425,-0.3892422,-0.0877461,0.01006437,0.02187025
33.16667,-1.252425,-0.005384883,-0.3888333,-0.08760029,0.008099117,0.02120877
33.17,-1.25387,-0.003974158,-0.3911252,-0.08835474,0.006938766,0.02064267
33.17334,-1.253919,-0.003562884,-0.3937185,-0.08960893,0.007075412,0.01987819
33.17667,-1.253464,-0.002052978,-0.3955145,-0.09046257,0.008310691,0.02201289
33.18,-1.253513,0.00026183,-0.3973067,-0.0894203,0.009950328,0.02564676
33.18333,-1.25426,0.002672006,-0.3958983,-0.08897313,0.01018616,0.02618311
33.18667,-1.256208,0.005185178,-0.3943908,-0.08902951,0.01002526,0.02531945
33.19,-1.257855,0.006794267,-0.3937836,-0.09168368,0.01026108,0.0243528
33.19333,-1.258602,0.009807164,-0.3940766,-0.09453622,0.011298,0.02408805
33.19667,-1.257548,0.01131707,-0.3969712,-0.09699204,0.01223573,0.0239263
33.2,-1.256395,0.009729443,-0.4001634,-0.09884512,0.01417291,0.02506155
33.20333,-1.253442,0.008942903,-0.4014559,-0.09990095,0.01501146,0.02699407
33.20667,-1.25029,0.009052816,-0.40255,-0.09935459,0.01494974,0.02883122
33.21,-1.248637,0.00946409,-0.4027438,-0.0991096,0.01348803,0.02726566
33.21333,-1.248884,0.009676999,-0.4042346,-0.09946733,0.01372386,0.02570011
33.21667,-1.24833,0.009088823,-0.4068279,-0.1009199,0.01426105,0.02433673
33.22,-1.245876,0.007699559,-0.4097226,-0.1033757,0.0143977,0.02327089
33.22334,-1.242824,0.004311395,-0.4132161,-0.1057285,0.0149387,0.02240724
33.22667,-1.239973,0.001220777,-0.4158094,-0.1058841,0.01557507,0.02224167
33.23,-1.23842,-0.001667663,-0.4173002,-0.1041399,0.01411336,0.02277801
33.23333,-1.237564,-0.002156657,-0.418093,-0.1026933,0.01185056,0.02171218
33.23667,-1.236614,-0.003244559,-0.4185882,-0.1011475,0.00948858,0.01944853
33.24,-1.237261,-0.004733005,-0.4202812,-0.1002044,0.006825238,0.01778379
33.24334,-1.237905,-0.005321181,-0.4221725,-0.09975721,0.005462707,0.01581769
33.24667,-1.237954,-0.007210169,-0.4238656,-0.09911167,0.005099628,0.01505322
33.25,-1.237102,-0.007397803,-0.4274583,-0.09776805,0.005335456,0.0152882
33.25333,-1.234747,-0.00678435,-0.4291513,-0.09622224,0.004175105,0.01642345
33.25667,-1.233995,-0.004374175,-0.4283457,-0.09477562,0.002713393,0.01605952
33.26,-1.235043,-0.002261546,-0.4280398,-0.09313063,0.000347598,0.01449396
33.26333,-1.235691,4.94E-05,-0.4259295,-0.09268728,-0.001114115,0.01232949
33.26667,-1.235236,0.00136099,-0.4255245,-0.0936401,-0.000977469,0.009066394
33.27,-1.234583,0.000673631,-0.4263172,-0.09599673,-0.000440279,0.005501934
33.27333,-1.234029,-0.00061645,-0.4264119,-0.09795282,0.000199907,0.004336919
33.27667,-1.232979,-0.001006262,-0.4254041,-0.09840591,0.000534917,0.004369718
33.28,-1.230822,-0.000293627,-0.4227979,-0.09925956,-0.001224342,0.002605796
33.28333,-1.229372,1.85E-05,-0.4210882,-0.09941511,-0.001186878,0.000841873
33.28667,-1.229318,0.000628103,-0.4196837,-0.1001696,-0.000649689,-0.002222861
33.29,-1.229065,0.00264155,-0.4202742,-0.1030259,-0.001012768,-0.004288145
33.29333,-1.227813,0.002854459,-0.4209678,-0.1071793,0.00042469,-0.005853703
33.29667,-1.226561,0.002266282,-0.4233627,-0.1107337,0.003662684,-0.006919536
33.3,-1.224206,0.000777837,-0.425853,-0.1115874,0.006797682,-0.006284014
33.30333,-1.222355,0.00088775,-0.4266457,-0.1115445,0.009036226,-0.00504577
33.30667,-1.222102,0.001699567,-0.4274423,-0.1101971,0.009474234,-0.00401352
33.31,-1.223147,0.002011659,-0.428235,-0.1080524,0.009511697,-0.004278266
33.31334,-1.224195,0.003224019,-0.4290278,-0.1070063,0.008748075,-0.004939741
33.31667,-1.225243,0.002632028,-0.4292178,-0.1063608,0.008987717,-0.00580721
33.32,-1.225891,0.002345213,-0.4298122,-0.1045174,0.01142463,-0.005770596
33.32333,-1.224234,0.001158128,-0.4316044,-0.1021705,0.01186263,-0.004635348
33.32667,-1.221582,-0.000830042,-0.4314968,-0.09922855,0.012499,-0.003400919
33.33,-1.219929,-0.000720129,-0.4315915,-0.09518031,0.01193756,-0.002567033
33.33334,-1.220176,0.000492231,-0.431484,-0.09143724,0.008671497,-0.002030693
33.33667,-1.220923,0.00210132,-0.4301786,-0.08849144,0.00580979,-0.001894896
33.34,-1.22117,0.002314229,-0.4295714,-0.087144,0.003348628,-0.00275855
33.34333,-1.222317,0.000726602,-0.4294638,-0.08750173,0.000784468,-0.002725751
33.34667,-1.223064,-0.00256238,-0.4294555,-0.08765347,-0.000475065,-0.002189411
33.35,-1.223014,-0.004550551,-0.4291496,-0.08751147,-0.001837595,-0.000851985
33.35333,-1.222257,-0.006038996,-0.4267418,-0.08606485,-0.004100394,0.000782988
33.35667,-1.222005,-0.006527991,-0.4247346,-0.08461823,-0.004963199,0.001216331
33.36,-1.222553,-0.005815356,-0.4242303,-0.08427405,-0.007027633,-0.000147048
33.36333,-1.222301,-0.005503264,-0.4229212,-0.08602796,-0.009790157,-0.002013968
33.36667,-1.222345,-0.006392802,-0.4241144,-0.08968159,-0.01095051,-0.003178983
33.37,-1.220594,-0.008380972,-0.4266085,-0.09203822,-0.01111522,-0.002642643
33.37333,-1.216843,-0.01197132,-0.4280002,-0.09249131,-0.009677766,-0.001606578
33.37667,-1.214889,-0.01475676,-0.4293956,-0.09254768,-0.008438672,0.000627302
33.38,-1.213434,-0.01574548,-0.4304859,-0.09160079,-0.007001214,0.002762
33.38334,-1.212484,-0.01583393,-0.4310803,-0.09055852,-0.007665655,0.003099976
33.38667,-1.212528,-0.01492293,-0.4320714,-0.09081326,-0.008929003,0.002133325
33.39,-1.211875,-0.01321084,-0.4317655,-0.0916669,-0.009589628,0.002269121
33.39333,-1.212023,-0.009702036,-0.4328596,-0.09322244,-0.009651347,0.002706279
33.39667,-1.211771,-0.009290762,-0.4344535,-0.09387772,-0.008614432,0.003337986
33.4,-1.210217,-0.008177584,-0.4343459,-0.0924311,-0.006875613,0.003675962
33.40334,-1.209266,-0.006164137,-0.4349365,-0.09128583,-0.005239791,0.00360958
33.40667,-1.209113,-0.003155054,-0.4346306,-0.09083866,-0.005202327,0.003245651
33.41,-1.210558,-0.000241339,-0.4340234,-0.08959422,-0.005664589,0.002179818
33.41333,-1.211506,0.003069105,-0.4326188,-0.08925004,-0.006828755,0.001117799
33.41667,-1.212353,0.003282015,-0.4320116,-0.09030586,-0.007291017,-0.000249395
33.42,-1.2111,0.002991384,-0.431904,-0.09035842,-0.007352735,-1.44E-05
33.42334,-1.210146,0.002101847,-0.4304957,-0.09061315,-0.006613367,0.001422192
33.42667,-1.208592,0.001216124,-0.4275882,-0.08936871,-0.004378637,0.002957983
33.43,-1.207943,0.001924944,-0.4257831,-0.087224,-0.003040362,0.003391326
33.43333,-1.208388,0.003137304,-0.424474,-0.08547983,-0.003700987,0.002527672
33.43667,-1.210634,0.005249933,-0.4231686,-0.08513184,-0.00446461,0.000264024
33.44,-1.210584,0.007862288,-0.4249608,-0.0858863,-0.007326316,-0.000900991
33.44333,-1.207928,0.007171114,-0.4273557,-0.0856413,-0.007689395,-0.000868192
33.44667,-1.205077,0.00408431,-0.4295485,-0.08539631,-0.006454117,6.87E-05
33.45,-1.202623,0.002294504,-0.4325385,-0.0832516,-0.004314755,0.001604482
33.45333,-1.199872,0.001305784,-0.4351318,-0.0810077,-0.003178658,0.002640547
33.45667,-1.198319,0.001419512,-0.436325,-0.07835945,-0.001642018,0.00307389
33.46,-1.197364,0.00033161,-0.4372208,-0.07621474,-0.002401826,0.002210236
33.46333,-1.198012,0.000842066,-0.4391122,-0.07547002,-0.001666273,0.001743311
33.46667,-1.198259,0.000753615,-0.4413049,-0.0761253,-0.000427179,0.000780474
33.47,-1.199204,-0.000536466,-0.4433984,-0.07578112,0.002108912,0.001015453
33.47334,-1.199752,-0.002024912,-0.4455912,-0.07403314,0.005545271,0.001250432
33.47667,-1.199301,-0.003711721,-0.445785,-0.07228898,0.007085725,0.001386228
33.48,-1.201746,-0.004700441,-0.4461772,-0.07114371,0.007020192,0.001522025
33.48333,-1.203194,-0.004289167,-0.44557,-0.06999845,0.007359017,0.001657822
33.48667,-1.20544,-0.004076257,-0.4456646,-0.07055455,0.006995938,0.001091714
33.49,-1.206187,-0.003867162,-0.4472546,-0.07150736,0.005232865,-0.00097357
33.49334,-1.206236,-0.004855882,-0.4484479,-0.07366182,0.005270328,-0.000338048
33.49667,-1.205781,-0.005642423,-0.4491415,-0.07491982,0.006608604,0.000896382
33.5,-1.204029,-0.0062306,-0.4510367,-0.0740721,0.006646067,0.001631086
33.50333,-1.202575,-0.007520681,-0.4518294,-0.0726293,0.006282988,0.002369605
33.50667,-1.202223,-0.006907228,-0.4498222,-0.07218213,0.005721544,0.001605133
33.51,-1.20197,-0.004996778,-0.4493141,-0.07233767,0.001860388,0.000440117
33.51333,-1.200916,-0.002884149,-0.4491074,-0.07269159,-0.001104315,-0.001728163
33.51667,-1.198165,-0.003373144,-0.4495988,-0.07384659,-0.004164386,-0.003392904
33.52,-1.195612,-0.004960771,-0.4514939,-0.07390296,-0.005526916,-0.005256008
33.52333,-1.191957,-0.007151121,-0.4543848,-0.07345579,-0.006591899,-0.00502103
33.52667,-1.187706,-0.007537119,-0.4560778,-0.07171162,-0.008251975,-0.004984415
33.53,-1.185054,-0.006027212,-0.4563708,-0.06946391,-0.01161722,-0.004749436
33.53333,-1.1841,-0.005615938,-0.4576671,-0.0680211,-0.01487947,-0.004716637
33.53667,-1.183946,-0.004903303,-0.4581584,-0.06867638,-0.01714227,-0.005679473
33.54,-1.184594,-0.004293664,-0.458852,-0.07022811,-0.01760453,-0.005642858
33.54333,-1.184341,-0.003981573,-0.4616436,-0.07128393,-0.01536599,-0.004210065
33.54667,-1.182189,-0.004470567,-0.4637372,-0.07093975,-0.01292908,-0.003173999
33.55,-1.180734,-0.005558469,-0.4665288,-0.06909259,-0.01119026,-0.001737391
33.55333,-1.17968,-0.005646921,-0.4673254,-0.06764978,-0.009455256,-0.000502962
33.55667,-1.178428,-0.004236196,-0.466516,-0.0666037,-0.00811698,0.002230644
33.56,-1.177375,-0.001322481,-0.4667098,-0.06625953,-0.007980335,0.0006689
33.56334,-1.175821,0.001087695,-0.4660034,-0.06721235,-0.005242065,-0.000599112
33.56667,-1.173772,0.002799781,-0.4660942,-0.06926762,-0.002404613,-0.001161405
33.57,-1.170818,0.00301269,-0.4677872,-0.06982371,0.000131477,-0.001326969
33.57333,-1.168265,0.002424513,-0.469381,-0.06817873,0.002469204,-0.000191722
33.57667,-1.165812,0.002633608,-0.4695749,-0.06703346,0.003006393,0.001042707
33.58,-1.163358,0.00414733,-0.4684679,-0.06618575,0.002345767,0.001479865
33.58334,-1.162106,0.005657237,-0.4675593,-0.06694021,0.001082419,0.000513214
33.58667,-1.160152,0.006667418,-0.466952,-0.06729412,-0.001977651,-0.000949347
33.59,-1.158098,0.007479236,-0.467348,-0.06825076,-0.004343447,-0.001915998
33.59333,-1.155645,0.006692695,-0.4688389,-0.07000467,-0.004103804,-0.001879384
33.59667,-1.150994,0.005402613,-0.4711346,-0.07075913,-0.003768794,-0.003044399
33.6,-1.146442,0.004715255,-0.4735257,-0.06931632,-0.005329688,-0.003309146
33.60333,-1.141989,0.005328707,-0.4757184,-0.06706861,-0.008092212,-0.003074167
33.60667,-1.137834,0.00613671,-0.4766104,-0.06642307,-0.009954467,-0.00414
33.61,-1.133683,0.007448252,-0.476705,-0.06767726,-0.01311753,-0.004904472
33.61333,-1.12973,0.007462798,-0.4759986,-0.06963335,-0.01457925,-0.005768126
33.61667,-1.124175,0.00727135,-0.4762916,-0.07149025,-0.01484314,-0.005533147
33.62,-1.117624,0.005885901,-0.4772827,-0.07224471,-0.0146035,-0.004199536
33.62333,-1.109269,0.003897731,-0.4791779,-0.07159918,-0.01436767,-0.003262653
33.62667,-1.100418,0.003008193,-0.4791695,-0.07105282,-0.01463157,-2.93E-05
33.63,-1.091964,0.004819461,-0.477662,-0.0696062,-0.01609328,0.002708098
33.63334,-1.084013,0.007031272,-0.4748575,-0.06926203,-0.01625418,0.002744713
33.63667,-1.076257,0.009040904,-0.47335,-0.07051621,-0.01741835,0.002979692
33.64,-1.068405,0.009352996,-0.4726436,-0.07327338,-0.01738089,0.002714945
